,original,gen,PSNR,CS,CPL,SSIM,label
1958,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_32.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,27.94833608,0.9163139,12.091829,0.937663441,Ok
1959,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275E151_319.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275E151_319_torchvision.jpg,27.01433662,0.88839394,18.090332,0.904564755,Ok
1960,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2580X461_521.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2580X461_521_torchvision.jpg,13.47236766,0.84490097,33.52256,0.761558651,Ok
1961,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_30731611_580.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_30731611_580_torchvision.jpg,22.16727903,0.88870496,23.373375,0.8713561,Ok
1962,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2368A871_378.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2368A871_378_torchvision.jpg,17.32968511,0.809994,43.90441,0.84627546,Ok
1963,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2778A561_554.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2778A561_554_torchvision.jpg,17.4759168,0.4009886,92.72187,0.728148656,Lost
1964,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273C951_843.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2273C951_843_torchvision.jpg,18.09939373,0.72070587,34.45711,0.891690644,Ok
1965,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276D564_335.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2276D564_335_torchvision.jpg,25.77531608,0.92045105,15.105728,0.90843114,Ok
1966,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374W756_429.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374W756_429_torchvision.jpg,19.34918174,0.7143018,28.047907,0.873479211,Ok
1967,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866G461_665.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1866G461_665_torchvision.jpg,10.55460363,0.3799283,88.93908,0.636622312,Lost
1968,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1676C032_635_torchvision.jpg,16.14574796,0.39475322,45.816216,0.813593671,Lost
1969,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276P041_338.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2276P041_338_torchvision.jpg,11.21486386,0.64481944,68.06081,0.657159899,Lost
1970,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371B201_390.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371B201_390_torchvision.jpg,28.41002946,0.9326892,6.3660345,0.958407915,Ok
1971,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174A001_793.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2174A001_793_torchvision.jpg,26.05323921,0.9193433,14.659802,0.921330066,Ok
1972,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D022_20200512_OH01_DG06_2_4_torchvision.jpg,10.23610936,0.05507347,63.982124,0.525428812,Lost
1973,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G752_741.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2074G752_741_torchvision.jpg,12.61130228,0.43364128,55.52892,0.777746623,Lost
1974,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1679S541_180.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_1679S541_180_torchvision.jpg,18.22830751,0.8459525,25.780508,0.868060819,Ok
1975,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R432_820.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2175R432_820_torchvision.jpg,16.68474567,0.50135297,73.03484,0.687644059,Lost
1976,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P351_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P351_20200512_OH01_DG06_2_5_torchvision.jpg,21.57768753,0.7789645,25.949917,0.918237885,Ok
1977,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074D022_20200512_OH01_DG06_2_13_torchvision.jpg,8.408196052,0.04592906,87.20833,0.540206287,Lost
1978,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778S292_20200514_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778S292_20200514_OH01_DG06_2_7_torchvision.jpg,14.59281709,0.5349405,53.40985,0.781866697,Lost
1979,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,22.17456004,0.676986,31.851068,0.929492718,Ok
1980,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1875D041_675_torchvision.jpg,5.634044482,0.06720621,70.74895,0.495139824,Lost
1981,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Y872_813.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2174Y872_813_torchvision.jpg,26.7255847,0.93268806,7.540015,0.955586277,Ok
1982,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276Q801_339.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2276Q801_339_torchvision.jpg,17.99734111,0.78851306,35.621845,0.823197423,Ok
1983,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2064W461_711.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2064W461_711_torchvision.jpg,17.17577324,0.7116828,47.321014,0.878440899,Ok
1984,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173G044_788.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2173G044_788_torchvision.jpg,7.234955458,0.053839628,83.54451,0.414126226,Lost
1985,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578X721_20200409_OH01_DG06_2_26.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1578X721_20200409_OH01_DG06_2_26_torchvision.jpg,12.08802862,0.7987006,47.612106,0.668911214,Ok
1986,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2075X451_20200507_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2075X451_20200507_OH01_DG06_2_31_torchvision.jpg,20.83697576,0.8684429,16.974722,0.913639885,Ok
1987,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275D513_315.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2275D513_315_torchvision.jpg,12.75206117,0.70671046,75.98482,0.771864763,Ok
1988,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175G052_817.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2175G052_817_torchvision.jpg,17.8102047,0.7108747,39.63798,0.888193527,Ok
1989,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X891_204.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2079X891_204_torchvision.jpg,9.714615013,0.19200419,90.761185,0.624842273,Lost
1990,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2973C141_567.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2973C141_567_torchvision.jpg,12.36541803,0.26137608,96.31794,0.690082805,Lost
1991,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2378E921_438.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2378E921_438_torchvision.jpg,13.65307656,0.15863173,45.687553,0.760823713,Lost
1992,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374R571_428.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2374R571_428_torchvision.jpg,14.32828621,0.522388,65.307556,0.823182884,Ok
1993,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1579H701_177.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_1579H701_177_torchvision.jpg,12.44276442,0.6839081,76.938156,0.619113864,Ok
1994,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2371P821_393_torchvision.jpg,8.95283466,0.70788413,34.04659,0.490897441,Ok
1995,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X582_20200513_OH01_DG06_2_30.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1974X582_20200513_OH01_DG06_2_30_torchvision.jpg,23.11552057,0.7524815,48.98484,0.915314275,Ok
1996,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Z931_702.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1974Z931_702_torchvision.jpg,12.97576631,0.7583,37.00715,0.776034127,Ok
1997,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2366P871_366_torchvision.jpg,15.63109594,0.68258697,50.19523,0.794382432,Lost
1998,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P351_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\2074P351_20200512_OH01_DG06_2_5_torchvision.jpg,26.03634511,0.92769533,6.5454416,0.955554937,Ok
1999,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075F643_763.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2075F643_763_torchvision.jpg,13.14835919,0.28119895,72.477036,0.736276564,Lost
2000,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074B101_729.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2074B101_729_torchvision.jpg,16.50170802,0.84467304,32.391914,0.830896666,Ok
2001,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2577A732_508.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2577A732_508_torchvision.jpg,12.53188838,0.5093073,49.466938,0.813868733,Lost
2002,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Y083_307.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2274Y083_307_torchvision.jpg,20.13961988,0.84093446,34.187866,0.821687671,Ok
2003,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373R171_418.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2373R171_418_torchvision.jpg,18.10908967,0.76156163,37.579006,0.881712838,Ok
2004,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X731_203.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2079X731_203_torchvision.jpg,12.59412091,0.89004093,17.561687,0.846828781,Ok
2005,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2873G711_563.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2873G711_563_torchvision.jpg,15.60644232,0.72489566,36.915565,0.846617434,Ok
2006,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079W642_201.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2079W642_201_torchvision.jpg,12.89271769,0.18402214,110.508804,0.411443282,Lost
2007,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1976Q351_709.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1976Q351_709_torchvision.jpg,12.8007651,0.8811511,29.368305,0.713963165,Ok
2008,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y094_754.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074Y094_754_torchvision.jpg,11.46319818,0.30764496,129.10706,0.630177262,Lost
2009,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G401_644.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1770G401_644_torchvision.jpg,14.68886479,0.49191928,116.874985,0.652526101,Lost
2010,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2181S751_241.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2181S751_241_torchvision.jpg,10.58666304,0.49969575,101.45364,0.500125982,Lost
2011,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074D022_20200512_OH01_DG06_2_11_torchvision.jpg,21.90183956,0.5570283,60.083996,0.816628281,Lost
2012,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H522_671_torchvision.jpg,13.02356201,0.7928961,24.618546,0.732379411,Ok
2013,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1678P861_642.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1678P861_642_torchvision.jpg,17.65948742,0.7534911,50.430138,0.806351159,Ok
2014,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770W061_649.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1770W061_649_torchvision.jpg,25.13552975,0.91146547,27.12851,0.877696076,Ok
2015,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_25693893_494.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_25693893_494_torchvision.jpg,18.23922143,0.7535262,37.42973,0.84596921,Ok
2016,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274G712_298.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2274G712_298_torchvision.jpg,13.19958532,0.60558945,67.23023,0.837284737,Lost
2017,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078R041_196.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2078R041_196_torchvision.jpg,21.59919035,0.7974741,49.016308,0.875460133,Ok
2018,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D131_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D131_20200512_OH01_DG06_2_8_torchvision.jpg,15.33972227,0.06694466,50.302925,0.714003334,Lost
2019,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175P072_818.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2175P072_818_torchvision.jpg,14.50847933,0.45480475,67.39127,0.763858738,Lost
2020,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677A421_637.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1677A421_637_torchvision.jpg,18.38175806,0.5492272,56.199444,0.806179839,Lost
2021,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D721_20200512_OH01_DG06_2_19_torchvision.jpg,17.79389719,0.68530375,59.343964,0.823806889,Ok
2022,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26713497_531.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26713497_531_torchvision.jpg,14.53580226,0.28056356,55.386726,0.77199117,Lost
