,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,Hist_correlation,Hist_intersection,KL,MSE,WD,TSI,SSS1,VAE,VIF,VAE2D
1211,512,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2368P321_380.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2368P321_380_torchvision.jpg,15.06157531,0.75547814,38.519115,0.874446591,1,0.181768375,51675,inf,48.81799316,24.80385742,0.544954746,0.020139415,0.029296668,0.380946994,0.014052652
501,891,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23694133_381.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_23694133_381_torchvision.jpg,9.976242894,0.21468787,84.708084,0.593859927,0,-0.004117209,38484,-0.118937895,102.4941162,57.56121826,4.250697162,0.052898955,0.104682933,0.13789745,0.010635752
1212,877,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23694133_381.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_23694133_381_torchvision.jpg,21.47192525,0.83157545,22.238565,0.917394631,1,0.091263136,45708,0.017714974,49.39377848,11.59384766,0.268584883,0.014690569,0.032749331,0.422397139,0.018310444
1213,1162,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369B501_382.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2369B501_382_torchvision.jpg,16.73400099,0.72571254,44.829247,0.87007689,1,-0.068714286,30983,2.543667242,10.40079753,27.3343689,0.478332926,0.046806294,0.038012292,0.258670729,0.012406462
1062,392,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369G561_383.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2369G561_383_torchvision.jpg,14.36371776,0.048992313,40.513294,0.610565329,0,-0.016407961,3320,inf,55.01806641,30.27474365,2.129892368,0.06504065,0.00475331,0.004466963,0.001628172
1214,881,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369G561_383.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2369G561_383_torchvision.jpg,17.97044931,0.6466443,22.268972,0.831822858,1,-0.016666704,15260,inf,58.75610962,22.83759155,1.175214041,0.037885614,0.0073873,0.279560107,0.00343421
356,625,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369H471_384.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2369H471_384_torchvision.jpg,24.25582404,0.92970407,9.130895,0.951122845,1,0.339886892,46341,1.86460462,19.62512614,8.37298584,0.024376223,0.008708117,0.034012908,0.446393788,0.012677114
1063,944,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369H471_384.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2369H471_384_torchvision.jpg,18.83524242,0.49467477,54.993385,0.851631818,0,0.684642011,108657,-0.022055851,14.70054118,4.463464355,2.745291096,0.006666495,0.02307504,0.215503828,0.009390288
196,664,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370A561_385.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2370A561_385_torchvision.jpg,15.77455603,0.80941564,36.00729,0.776246575,1,0.238906605,89525,0.673057103,55.91237386,17.76845093,1.943095646,0.020796359,0.093359687,0.320400945,0.02569166
197,561,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370A701_386.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2370A701_386_torchvision.jpg,25.53745435,0.89231455,16.657145,0.917283835,1,0.001356853,59475,2.10534058,10.62793579,7.930291748,0.21270181,0.022071118,0.036740365,0.453314931,0.017404275
357,612,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370A701_386.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370A701_386_torchvision.jpg,26.25727609,0.89765424,16.108074,0.91473129,1,0.794146584,123100,0.286862297,33.55878499,4.112286377,0.045278865,0.030605378,0.043647089,0.465102114,0.018030776
784,399,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370B282_387.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2370B282_387_torchvision.jpg,14.04705806,0.67188346,36.704834,0.879816452,0,0.030667043,34377,-0.086353084,98.25044352,31.54093018,0.251119129,0.039812054,0.040573198,0.355153304,0.005033435
921,71,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370B282_387.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2370B282_387_torchvision.jpg,24.20692715,0.910949,9.590131,0.930293487,1,0.0541064,33828,inf,51.91166382,11.69575195,0.326015166,0.017406635,0.012267512,0.440064952,0.004956371
1215,507,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370B282_387.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2370B282_387_torchvision.jpg,25.51581794,0.8825925,13.997806,0.938400924,1,0.083364408,41498,0.029809484,8.804628499,5.316802979,0.070193249,0.007665572,0.014189899,0.396904256,0.016281983
502,555,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370F141_388.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2370F141_388_torchvision.jpg,17.46475011,0.8588808,11.364035,0.90324021,1,0.071123386,34561,0.060346784,85.55467936,22.62768555,1.075923434,0.014693559,0.04026095,0.482275422,0.012142381
62,1024,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370P932_389.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2370P932_389_torchvision.jpg,16.96376649,0.88254994,31.13203,0.855900697,1,-0.144430975,58197,1.42053343,35.64542236,27.46566772,0.544954746,0.015856065,0.090148984,0.402314531,0.029811562
640,1156,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370P932_389.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2370P932_389_torchvision.jpg,12.11198847,0.79881257,51.003544,0.763813205,0,-0.227433143,46937,1.902920142,95.17108561,45.13509521,1.360225049,0.011435548,0.091877536,0.294248963,0.028886923
785,247,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370P932_389.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2370P932_389_torchvision.jpg,10.69161706,0.7375843,75.052895,0.497939551,1,-0.035430096,81860,0.837043567,87.38769938,43.63563843,7.617508562,0.037012532,0.108852876,0.32014606,0.03268452
198,11,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371C902_391.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2371C902_391_torchvision.jpg,16.52334377,0.77940774,23.105244,0.883508815,1,0.003158998,27121,inf,10.2645813,19.0595459,1.168768346,0.014589981,0.025275348,0.377965618,0.012340627
503,978,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371C902_391.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2371C902_391_torchvision.jpg,8.435409144,0.32222188,74.94627,0.663379022,0,0.373983901,64367,1.193706108,84.70335693,60.40598755,1.449718689,0.046243448,0.113904659,0.104563262,0.022052479
199,814,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371D341_392.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2371D341_392_torchvision.jpg,28.00392469,0.8846101,12.959753,0.941765751,1,0.994115244,147005,0.017254641,16.0552653,1.118902588,0.530008562,0.009964656,0.035203063,0.491127121,0.013673583
1064,964,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371D341_392.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2371D341_392_torchvision.jpg,13.16903687,0.5246665,50.18483,0.77541154,0,0.050488252,28696,inf,42.17611898,30.40369263,1.648189824,0.043526333,0.023860553,0.266439169,0.010734531
63,685,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2371P821_393_torchvision.jpg,16.94343986,0.8536983,10.821345,0.867886184,1,0.228440192,61166,1.124118705,49.76472982,22.14782104,0.225379159,0.005885413,0.056548641,0.427199491,0.013842952
358,762,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371P821_393_torchvision.jpg,17.2026931,0.89686817,7.516852,0.943159124,1,-0.040229097,28823,4.076935102,18.15546468,28.45681763,0.102819227,0.03392142,0.046925591,0.484992836,0.020042559
1216,1157,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2371P821_393_torchvision.jpg,17.03841804,0.7467514,23.529175,0.8866913,1,0.680005191,93493,0.536876521,12.56789347,14.73461914,0.469569472,0.007914973,0.025027979,0.327578537,0.011412549
359,126,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S342_394.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371S342_394_torchvision.jpg,13.0147578,0.3152138,80.86397,0.667323406,0,0.769448448,90868,inf,59.02211914,16.67626343,3.435451321,0.110350385,0.033105853,0.086607595,0.006530977
641,1107,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S342_394.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2371S342_394_torchvision.jpg,16.70184586,0.717008,60.891457,0.760707856,0,0.586776974,68347,0.202298809,68.97202555,23.13025513,3.20790729,0.013858005,0.0771809,0.358426939,0.025243796
642,1119,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S581_395.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2371S581_395_torchvision.jpg,12.54886361,0.8143994,52.84681,0.723074837,1,0.326591413,110548,inf,75.16935628,31.31192017,0.658341487,0.03783868,0.053193904,0.329956184,0.020531128
504,1027,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A001_396.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372A001_396_torchvision.jpg,9.639385715,0.83319646,25.24567,0.696054313,1,-0.161999389,69731,1.268448497,101.2251648,67.23936157,0.820395059,0.012700587,0.111101786,0.447983212,0.03030986
643,118,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A131_397.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2372A131_397_torchvision.jpg,20.09477677,0.87932914,18.926825,0.90658381,1,0.77567517,101139,0.442848421,63.17972819,14.10299072,0.834870352,0.011517243,0.051010797,0.463266765,0.011202197
1065,224,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A131_397.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2372A131_397_torchvision.jpg,18.52940773,0.5915209,54.281525,0.863175414,0,0.611505753,93406,0.488182224,35.06200968,11.6203125,0.138068738,0.03003401,0.024755809,0.316801181,0.009010538
1217,737,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A131_397.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2372A131_397_torchvision.jpg,19.84815949,0.77038574,31.035793,0.904392406,1,0.914478041,125621,inf,11.5549825,8.999688721,0.21947774,0.019015081,0.021269254,0.391173698,0.019969991
360,709,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A282_398.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372A282_398_torchvision.jpg,19.80249418,0.8863303,18.585546,0.914521683,1,0.808131535,104413,0.395100726,52.59893392,11.54104614,0.543034491,0.008399083,0.055198861,0.439080842,0.015193041
200,920,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A463_399.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2372A463_399_torchvision.jpg,21.7804778,0.9083549,15.688135,0.91997177,1,0.161333148,68608,1.331333789,21.44214071,12.66974487,0.298630137,0.009902271,0.042691224,0.432721459,0.013484737
505,21,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A463_399.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372A463_399_torchvision.jpg,7.021054965,0.3246676,133.28177,0.579849357,0,-0.125993429,41227,2.030351036,98.07571615,51.30623779,3.653008806,0.10807315,0.136226456,0.085466902,0.036502965
786,226,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A463_399.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2372A463_399_torchvision.jpg,10.2068483,0.75669706,54.880116,0.612119293,1,0.178072505,70716,1.134665281,86.48689779,52.85999146,3.172407045,0.054360654,0.105829176,0.310878973,0.045353529
787,203,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C181_400.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2372C181_400_torchvision.jpg,7.848895954,0.73818153,52.997272,0.437430997,1,-0.157437887,64341,1.409082585,92.59765828,72.27910767,4.567875489,0.017501462,0.12136945,0.285178199,0.014100931
922,1239,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C181_400.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2372C181_400_torchvision.jpg,17.6170261,0.69933856,64.824425,0.835410977,1,0.384591895,82325,0.68428732,17.65377401,18.27484131,2.555497798,0.016717665,0.062922325,0.32997273,0.028622742
1066,1145,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C181_400.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2372C181_400_torchvision.jpg,14.82473804,0.47474876,72.6676,0.795544895,0,0.220282239,62940,inf,8.011562093,27.33429565,1.293584883,0.02686279,0.02520937,0.245027677,0.042404665
201,193,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C342_401.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2372C342_401_torchvision.jpg,23.83166089,0.91933066,20.81837,0.903196153,1,0.692067027,126873,0.209106073,29.06482747,5.363848877,0.103534736,0.02028417,0.046792795,0.467293058,0.028897545
506,499,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C342_401.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372C342_401_torchvision.jpg,17.10865379,0.9134724,25.163433,0.808626396,1,0.040693294,88278,0.672227996,78.16633504,23.93438721,0.815930773,0.039497122,0.09729999,0.434130685,0.036754203
202,1080,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372E661_403.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2372E661_403_torchvision.jpg,13.70555943,0.24315181,62.68937,0.721332882,0,0.033292457,38743,inf,23.62672323,24.28980103,2.799785959,0.030705035,0.019809492,0.11737418,0.007450745
507,245,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372E661_403.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372E661_403_torchvision.jpg,21.59575979,0.9206962,11.624696,0.919935522,1,0.159378837,49538,0.159132411,75.80078125,14.97318115,0.632950098,0.018581886,0.0399019,0.528751374,0.01770473
644,144,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372E661_403.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2372E661_403_torchvision.jpg,20.09998329,0.8776889,18.932714,0.853770952,1,0.257022714,49652,0.168570943,76.19437052,16.58480835,1.537273728,0.026102504,0.048354833,0.465514712,0.015668839
1067,1109,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372P381_404.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2372P381_404_torchvision.jpg,9.63659043,0.59728396,61.200684,0.698322138,0,0.282901187,55172,inf,19.43532918,46.15040283,2.177886497,0.04233866,0.056186898,0.273934657,0.024532911
203,787,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372R652_405.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2372R652_405_torchvision.jpg,17.29005246,0.8029887,34.285866,0.817576185,1,0.608971784,93855,0.11575583,40.59227702,10.27821045,1.574883806,0.039980344,0.071495819,0.37102538,0.022621073
204,1226,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372R803_406.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2372R803_406_torchvision.jpg,21.0402352,0.6511834,29.461395,0.908582005,1,0.341777997,71528,0.111389235,25.24313761,5.56574707,0.16270181,0.02879729,0.04411762,0.442846993,0.018687563
